	S0	S1	S2	S3	label
3892	1	0.78	0.03	0.19	-0.56
3893	1	0.18	0.12	0.7	0.64
3894	1	0.92	0.54	-0.46	-0.84
3895	1	0.28	0.13	0.59	0.44
3896	1	0.42	0.1	0.48	0.16
3897	1	0.05	0.04	0.91	0.9
3898	1	0.45	0.11	0.44	0.1
3899	1	0.13	0.03	0.84	0.74
3900	1	0.62	0.45	-0.07	-0.24
3901	1	0.33	0.12	0.55	0.34
3902	1	0.1	0.0	0.9	0.8
3903	1	0.83	0.43	-0.26	-0.66
3904	1	0.16	0.09	0.75	0.68
3905	1	0.65	0.16	0.19	-0.3
3906	1	0.09	0.09	0.82	0.82
3907	1	0.64	0.2	0.16	-0.28
3908	1	0.71	0.55	-0.26	-0.42
3909	1	0.03	0.03	0.94	0.94
3910	1	0.52	0.51	-0.03	-0.04
3911	1	0.19	0.02	0.79	0.62
3912	1	0.18	0.11	0.71	0.64
3913	1	0.72	0.58	-0.3	-0.44
3914	1	0.56	0.36	0.08	-0.12
3915	1	0.5	0.17	0.33	0.0
3916	1	0.87	0.32	-0.19	-0.74
3917	1	0.07	0.06	0.87	0.86
3918	1	1.0	0.9	-0.9	-1.0
3919	1	0.71	0.34	-0.05	-0.42
3920	1	0.65	0.02	0.33	-0.3
3921	1	0.13	0.1	0.77	0.74
3922	1	0.63	0.26	0.11	-0.26
3923	1	0.54	0.01	0.45	-0.08
3924	1	0.57	0.56	-0.13	-0.14
3925	1	0.18	0.08	0.74	0.64
3926	1	0.51	0.4	0.09	-0.02
3927	1	0.32	0.16	0.52	0.36
3928	1	0.98	0.11	-0.09	-0.96
3929	1	0.97	0.29	-0.26	-0.94
3930	1	0.2	0.19	0.61	0.6
3931	1	0.23	0.01	0.76	0.54
3932	1	0.72	0.05	0.23	-0.44
3933	1	0.89	0.59	-0.48	-0.78
3934	1	0.92	0.03	0.05	-0.84
3935	1	0.57	0.01	0.42	-0.14
3936	1	0.85	0.52	-0.37	-0.7
3937	1	0.01	0.0	0.99	0.98
3938	1	0.13	0.11	0.76	0.74
3939	1	0.93	0.89	-0.82	-0.86
3940	1	0.61	0.11	0.28	-0.22
3941	1	0.04	0.03	0.93	0.92
3942	1	0.07	0.05	0.88	0.86
3943	1	0.67	0.46	-0.13	-0.34
3944	1	0.89	0.64	-0.53	-0.78
3945	1	0.91	0.29	-0.2	-0.82
3946	1	0.53	0.36	0.11	-0.06
3947	1	0.5	0.31	0.19	0.0
3948	1	0.44	0.24	0.32	0.12
3949	1	0.32	0.27	0.41	0.36
3950	1	0.01	0.0	0.99	0.98
3951	1	0.77	0.34	-0.11	-0.54
3952	1	0.61	0.29	0.1	-0.22
3953	1	0.26	0.1	0.64	0.48
3954	1	0.18	0.0	0.82	0.64
3955	1	0.12	0.09	0.79	0.76
3956	1	0.08	0.01	0.91	0.84
3957	1	0.47	0.07	0.46	0.06
3958	1	0.62	0.49	-0.11	-0.24
3959	1	0.17	0.11	0.72	0.66
3960	1	0.34	0.02	0.64	0.32
3961	1	0.59	0.47	-0.06	-0.18
3962	1	0.6	0.56	-0.16	-0.2
3963	1	0.22	0.05	0.73	0.56
3964	1	0.72	0.68	-0.4	-0.44
3965	1	0.44	0.19	0.37	0.12
3966	1	0.49	0.27	0.24	0.02
3967	1	0.39	0.0	0.61	0.22
3968	1	0.77	0.12	0.11	-0.54
3969	1	0.45	0.42	0.13	0.1
3970	1	0.45	0.12	0.43	0.1
3971	1	0.46	0.01	0.53	0.08
3972	1	0.94	0.86	-0.8	-0.88
3973	1	0.29	0.04	0.67	0.42
3974	1	0.23	0.02	0.75	0.54
3975	1	0.74	0.37	-0.11	-0.48
3976	1	0.03	0.03	0.94	0.94
3977	1	0.31	0.22	0.47	0.38
3978	1	0.68	0.48	-0.16	-0.36
3979	1	0.76	0.73	-0.49	-0.52
3980	1	0.01	0.0	0.99	0.98
3981	1	0.06	0.05	0.89	0.88
3982	1	0.48	0.39	0.13	0.04
3983	1	0.51	0.37	0.12	-0.02
3984	1	0.6	0.24	0.16	-0.2
3985	1	0.5	0.06	0.44	0.0
3986	1	0.45	0.17	0.38	0.1
3987	1	0.45	0.23	0.32	0.1
3988	1	0.47	0.04	0.49	0.06
3989	1	0.94	0.3	-0.24	-0.88
3990	1	0.49	0.1	0.41	0.02
3991	1	0.85	0.84	-0.69	-0.7
3992	1	0.33	0.26	0.41	0.34
3993	1	0.87	0.54	-0.41	-0.74
3994	1	0.95	0.09	-0.04	-0.9
3995	1	0.51	0.38	0.11	-0.02
3996	1	0.52	0.28	0.2	-0.04
3997	1	0.38	0.36	0.26	0.24
3998	1	0.77	0.26	-0.03	-0.54
3999	1	0.52	0.18	0.3	-0.04
4000	1	0.87	0.23	-0.1	-0.74
4001	1	0.85	0.07	0.08	-0.7
4002	1	0.26	0.05	0.69	0.48
4003	1	0.09	0.01	0.9	0.82
4004	1	0.41	0.06	0.53	0.18
4005	1	0.6	0.43	-0.03	-0.2
4006	1	0.92	0.79	-0.71	-0.84
4007	1	0.22	0.11	0.67	0.56
4008	1	0.1	0.03	0.87	0.8
4009	1	0.97	0.9	-0.87	-0.94
4010	1	0.2	0.08	0.72	0.6
4011	1	0.57	0.16	0.27	-0.14
4012	1	0.66	0.25	0.09	-0.32
4013	1	0.33	0.19	0.48	0.34
4014	1	0.47	0.28	0.25	0.06
4015	1	0.12	0.08	0.8	0.76
4016	1	0.73	0.26	0.01	-0.46
4017	1	0.61	0.2	0.19	-0.22
4018	1	0.37	0.35	0.28	0.26
4019	1	0.77	0.08	0.15	-0.54
4020	1	0.84	0.1	0.06	-0.68
4021	1	0.05	0.05	0.9	0.9
4022	1	0.44	0.21	0.35	0.12
4023	1	0.68	0.34	-0.02	-0.36
4024	1	0.8	0.11	0.09	-0.6
4025	1	0.24	0.02	0.74	0.52
4026	1	0.57	0.51	-0.08	-0.14
4027	1	0.61	0.36	0.03	-0.22
4028	1	0.35	0.03	0.62	0.3
4029	1	0.1	0.08	0.82	0.8
4030	1	0.28	0.28	0.44	0.44
4031	1	0.82	0.35	-0.17	-0.64
4032	1	0.72	0.55	-0.27	-0.44
4033	1	0.75	0.55	-0.3	-0.5
4034	1	0.29	0.25	0.46	0.42
4035	1	0.11	0.09	0.8	0.78
4036	1	0.48	0.09	0.43	0.04
4037	1	0.37	0.13	0.5	0.26
4038	1	0.33	0.03	0.64	0.34
4039	1	0.3	0.14	0.56	0.4
4040	1	0.06	0.05	0.89	0.88
4041	1	0.23	0.03	0.74	0.54
4042	1	0.64	0.41	-0.05	-0.28
4043	1	0.7	0.09	0.21	-0.4
4044	1	0.98	0.6	-0.58	-0.96
4045	1	0.2	0.08	0.72	0.6
4046	1	0.75	0.73	-0.48	-0.5
4047	1	0.05	0.04	0.91	0.9
4048	1	0.97	0.39	-0.36	-0.94
4049	1	0.88	0.82	-0.7	-0.76
4050	1	0.24	0.05	0.71	0.52
4051	1	0.83	0.0	0.17	-0.66
4052	1	0.09	0.08	0.83	0.82
4053	1	0.3	0.29	0.41	0.4
4054	1	0.73	0.17	0.1	-0.46
4055	1	0.98	0.02	0.0	-0.96
4056	1	0.45	0.16	0.39	0.1
4057	1	0.09	0.07	0.84	0.82
4058	1	0.78	0.65	-0.43	-0.56
4059	1	0.77	0.12	0.11	-0.54
4060	1	0.1	0.05	0.85	0.8
4061	1	0.9	0.8	-0.7	-0.8
4062	1	0.78	0.55	-0.33	-0.56
4063	1	0.9	0.87	-0.77	-0.8
4064	1	0.8	0.33	-0.13	-0.6
4065	1	0.61	0.43	-0.04	-0.22
4066	1	0.36	0.31	0.33	0.28
4067	1	0.76	0.68	-0.44	-0.52
4068	1	0.17	0.07	0.76	0.66
4069	1	0.46	0.15	0.39	0.08
4070	1	0.1	0.02	0.88	0.8
4071	1	0.27	0.11	0.62	0.46
4072	1	0.57	0.11	0.32	-0.14
4073	1	0.52	0.28	0.2	-0.04
4074	1	0.07	0.06	0.87	0.86
4075	1	0.18	0.03	0.79	0.64
4076	1	0.31	0.2	0.49	0.38
4077	1	0.47	0.43	0.1	0.06
4078	1	0.77	0.15	0.08	-0.54
4079	1	0.31	0.07	0.62	0.38
4080	1	0.63	0.26	0.11	-0.26
4081	1	0.37	0.01	0.62	0.26
4082	1	0.14	0.1	0.76	0.72
4083	1	0.02	0.0	0.98	0.96
4084	1	0.82	0.3	-0.12	-0.64
4085	1	0.06	0.01	0.93	0.88
4086	1	0.51	0.29	0.2	-0.02
4087	1	0.5	0.03	0.47	0.0
4088	1	0.63	0.23	0.14	-0.26
4089	1	0.61	0.04	0.35	-0.22
4090	1	0.44	0.0	0.56	0.12
4091	1	0.59	0.46	-0.05	-0.18
4092	1	0.55	0.18	0.27	-0.1
4093	1	0.58	0.49	-0.07	-0.16
4094	1	0.92	0.53	-0.45	-0.84
4095	1	0.66	0.27	0.07	-0.32
4096	1	0.64	0.02	0.34	-0.28
4097	1	0.4	0.29	0.31	0.2
4098	1	0.65	0.1	0.25	-0.3
4099	1	0.73	0.04	0.23	-0.46
4100	1	0.96	0.42	-0.38	-0.92
4101	1	0.71	0.3	-0.01	-0.42
4102	1	0.03	0.0	0.97	0.94
4103	1	0.08	0.0	0.92	0.84
4104	1	0.63	0.06	0.31	-0.26
4105	1	0.03	0.01	0.96	0.94
4106	1	0.69	0.45	-0.14	-0.38
4107	1	0.22	0.2	0.58	0.56
4108	1	0.9	0.02	0.08	-0.8
4109	1	0.53	0.14	0.33	-0.06
4110	1	0.33	0.13	0.54	0.34
4111	1	0.83	0.21	-0.04	-0.66
4112	1	0.06	0.03	0.91	0.88
4113	1	0.82	0.82	-0.64	-0.64
4114	1	0.61	0.4	-0.01	-0.22
4115	1	0.15	0.09	0.76	0.7
4116	1	0.15	0.08	0.77	0.7
4117	1	0.78	0.17	0.05	-0.56
4118	1	0.9	0.63	-0.53	-0.8
4119	1	0.18	0.17	0.65	0.64
4120	1	0.13	0.0	0.87	0.74
4121	1	0.35	0.25	0.4	0.3
4122	1	0.2	0.16	0.64	0.6
4123	1	0.69	0.28	0.03	-0.38
4124	1	0.67	0.32	0.01	-0.34
4125	1	0.55	0.54	-0.09	-0.1
4126	1	0.13	0.07	0.8	0.74
4127	1	0.77	0.01	0.22	-0.54
4128	1	0.13	0.12	0.75	0.74
4129	1	0.64	0.55	-0.19	-0.28
4130	1	0.04	0.0	0.96	0.92
4131	1	0.05	0.04	0.91	0.9
4132	1	0.02	0.0	0.98	0.96
4133	1	0.43	0.36	0.21	0.14
4134	1	0.21	0.1	0.69	0.58
4135	1	0.5	0.14	0.36	0.0
4136	1	0.55	0.27	0.18	-0.1
4137	1	0.68	0.29	0.03	-0.36
4138	1	0.08	0.05	0.87	0.84
4139	1	0.1	0.04	0.86	0.8
4140	1	0.19	0.18	0.63	0.62
4141	1	0.37	0.23	0.4	0.26
4142	1	0.61	0.45	-0.06	-0.22
4143	1	0.49	0.46	0.05	0.02
4144	1	0.49	0.14	0.37	0.02
4145	1	0.61	0.21	0.18	-0.22
4146	1	0.38	0.04	0.58	0.24
4147	1	0.29	0.12	0.59	0.42
4148	1	0.28	0.08	0.64	0.44
4149	1	0.67	0.44	-0.11	-0.34
4150	1	0.24	0.19	0.57	0.52
4151	1	0.96	0.87	-0.83	-0.92
4152	1	0.25	0.12	0.63	0.5
4153	1	0.93	0.27	-0.2	-0.86
4154	1	0.68	0.67	-0.35	-0.36
4155	1	0.29	0.29	0.42	0.42
4156	1	0.93	0.1	-0.03	-0.86
4157	1	0.69	0.03	0.28	-0.38
4158	1	0.97	0.46	-0.43	-0.94
4159	1	0.01	0.0	0.99	0.98
4160	1	0.6	0.12	0.28	-0.2
4161	1	0.1	0.04	0.86	0.8
4162	1	0.3	0.28	0.42	0.4
4163	1	0.72	0.5	-0.22	-0.44
4164	1	0.52	0.46	0.02	-0.04
4165	1	0.27	0.1	0.63	0.46
4166	1	0.27	0.13	0.6	0.46
4167	1	0.06	0.06	0.88	0.88
4168	1	0.04	0.01	0.95	0.92
4169	1	0.5	0.43	0.07	0.0
4170	1	0.48	0.28	0.24	0.04
4171	1	0.14	0.14	0.72	0.72
4172	1	0.26	0.02	0.72	0.48
4173	1	0.13	0.13	0.74	0.74
4174	1	0.09	0.02	0.89	0.82
4175	1	0.6	0.55	-0.15	-0.2
4176	1	0.91	0.2	-0.11	-0.82
4177	1	0.35	0.24	0.41	0.3
4178	1	0.13	0.06	0.81	0.74
4179	1	0.58	0.53	-0.11	-0.16
4180	1	0.23	0.19	0.58	0.54
4181	1	0.22	0.08	0.7	0.56
4182	1	0.78	0.09	0.13	-0.56
4183	1	0.69	0.07	0.24	-0.38
4184	1	0.43	0.26	0.31	0.14
4185	1	0.91	0.78	-0.69	-0.82
4186	1	0.34	0.32	0.34	0.32
4187	1	0.42	0.13	0.45	0.16
4188	1	0.76	0.21	0.03	-0.52
4189	1	0.2	0.14	0.66	0.6
4190	1	0.44	0.42	0.14	0.12
4191	1	0.95	0.76	-0.71	-0.9
4192	1	0.45	0.05	0.5	0.1
4193	1	0.75	0.12	0.13	-0.5
4194	1	0.82	0.04	0.14	-0.64
4195	1	0.55	0.29	0.16	-0.1
4196	1	0.37	0.19	0.44	0.26
4197	1	0.6	0.32	0.08	-0.2
4198	1	0.62	0.3	0.08	-0.24
4199	1	0.66	0.04	0.3	-0.32
4200	1	0.52	0.45	0.03	-0.04
4201	1	0.2	0.17	0.63	0.6
4202	1	0.26	0.15	0.59	0.48
4203	1	0.36	0.03	0.61	0.28
4204	1	0.07	0.04	0.89	0.86
4205	1	0.89	0.04	0.07	-0.78
4206	1	0.91	0.12	-0.03	-0.82
4207	1	0.26	0.17	0.57	0.48
4208	1	0.91	0.55	-0.46	-0.82
4209	1	0.68	0.27	0.05	-0.36
4210	1	0.82	0.46	-0.28	-0.64
4211	1	0.75	0.55	-0.3	-0.5
4212	1	0.64	0.05	0.31	-0.28
4213	1	0.97	0.05	-0.02	-0.94
4214	1	0.01	0.01	0.98	0.98
4215	1	0.44	0.17	0.39	0.12
4216	1	0.79	0.2	0.01	-0.58
4217	1	0.92	0.55	-0.47	-0.84
4218	1	0.02	0.02	0.96	0.96
4219	1	0.53	0.36	0.11	-0.06
4220	1	0.84	0.67	-0.51	-0.68
4221	1	0.04	0.0	0.96	0.92
4222	1	0.57	0.11	0.32	-0.14
4223	1	0.62	0.3	0.08	-0.24
4224	1	0.08	0.04	0.88	0.84
4225	1	0.61	0.18	0.21	-0.22
4226	1	0.26	0.1	0.64	0.48
4227	1	0.72	0.31	-0.03	-0.44
4228	1	0.83	0.64	-0.47	-0.66
4229	1	0.46	0.15	0.39	0.08
4230	1	0.87	0.41	-0.28	-0.74
4231	1	0.84	0.65	-0.49	-0.68
4232	1	0.62	0.51	-0.13	-0.24
4233	1	0.23	0.16	0.61	0.54
4234	1	0.92	0.69	-0.61	-0.84
4235	1	0.56	0.56	-0.12	-0.12
4236	1	0.67	0.32	0.01	-0.34
4237	1	0.56	0.1	0.34	-0.12
4238	1	0.32	0.03	0.65	0.36
4239	1	0.19	0.11	0.7	0.62
4240	1	0.79	0.46	-0.25	-0.58
4241	1	0.79	0.15	0.06	-0.58
4242	1	0.59	0.0	0.41	-0.18
4243	1	0.77	0.34	-0.11	-0.54
4244	1	0.07	0.07	0.86	0.86
4245	1	0.62	0.22	0.16	-0.24
4246	1	0.65	0.01	0.34	-0.3
4247	1	0.29	0.1	0.61	0.42
4248	1	0.93	0.47	-0.4	-0.86
4249	1	0.29	0.18	0.53	0.42
4250	1	0.54	0.12	0.34	-0.08
4251	1	0.81	0.05	0.14	-0.62
4252	1	0.07	0.04	0.89	0.86
4253	1	0.71	0.49	-0.2	-0.42
4254	1	0.43	0.03	0.54	0.14
4255	1	0.66	0.42	-0.08	-0.32
4256	1	0.65	0.57	-0.22	-0.3
4257	1	0.24	0.15	0.61	0.52
4258	1	0.9	0.78	-0.68	-0.8
4259	1	0.39	0.1	0.51	0.22
4260	1	0.49	0.03	0.48	0.02
4261	1	0.8	0.06	0.14	-0.6
4262	1	0.18	0.09	0.73	0.64
4263	1	0.4	0.08	0.52	0.2
4264	1	0.04	0.02	0.94	0.92
4265	1	0.89	0.36	-0.25	-0.78
4266	1	0.52	0.45	0.03	-0.04
4267	1	0.46	0.42	0.12	0.08
4268	1	0.17	0.16	0.67	0.66
4269	1	0.15	0.04	0.81	0.7
4270	1	0.21	0.19	0.6	0.58
4271	1	0.93	0.42	-0.35	-0.86
4272	1	0.78	0.66	-0.44	-0.56
4273	1	0.23	0.0	0.77	0.54
4274	1	0.35	0.02	0.63	0.3
4275	1	0.14	0.11	0.75	0.72
4276	1	0.87	0.41	-0.28	-0.74
4277	1	0.61	0.42	-0.03	-0.22
4278	1	0.66	0.41	-0.07	-0.32
4279	1	0.57	0.5	-0.07	-0.14
4280	1	0.6	0.0	0.4	-0.2
4281	1	0.2	0.07	0.73	0.6
4282	1	0.06	0.05	0.89	0.88
4283	1	0.42	0.16	0.42	0.16
4284	1	0.28	0.23	0.49	0.44
4285	1	0.12	0.03	0.85	0.76
4286	1	0.05	0.01	0.94	0.9
4287	1	0.57	0.16	0.27	-0.14
4288	1	0.58	0.26	0.16	-0.16
4289	1	0.64	0.15	0.21	-0.28
4290	1	0.32	0.17	0.51	0.36
4291	1	0.76	0.09	0.15	-0.52
4292	1	0.77	0.49	-0.26	-0.54
4293	1	0.2	0.03	0.77	0.6
4294	1	0.13	0.03	0.84	0.74
4295	1	0.7	0.24	0.06	-0.4
4296	1	0.72	0.02	0.26	-0.44
4297	1	0.26	0.05	0.69	0.48
4298	1	0.84	0.1	0.06	-0.68
4299	1	0.45	0.35	0.2	0.1
4300	1	0.09	0.03	0.88	0.82
4301	1	0.24	0.18	0.58	0.52
4302	1	0.47	0.09	0.44	0.06
4303	1	0.4	0.3	0.3	0.2
4304	1	0.79	0.51	-0.3	-0.58
4305	1	0.92	0.82	-0.74	-0.84
4306	1	0.45	0.23	0.32	0.1
4307	1	0.52	0.52	-0.04	-0.04
4308	1	0.6	0.52	-0.12	-0.2
4309	1	0.05	0.05	0.9	0.9
4310	1	0.21	0.08	0.71	0.58
4311	1	0.08	0.01	0.91	0.84
4312	1	0.77	0.46	-0.23	-0.54
4313	1	0.31	0.21	0.48	0.38
4314	1	0.76	0.7	-0.46	-0.52
4315	1	0.79	0.24	-0.03	-0.58
4316	1	0.38	0.1	0.52	0.24
4317	1	0.12	0.04	0.84	0.76
4318	1	0.32	0.05	0.63	0.36
4319	1	0.9	0.07	0.03	-0.8
4320	1	0.17	0.07	0.76	0.66
4321	1	0.39	0.1	0.51	0.22
4322	1	0.64	0.59	-0.23	-0.28
4323	1	0.62	0.01	0.37	-0.24
4324	1	0.43	0.37	0.2	0.14
4325	1	0.95	0.32	-0.27	-0.9
4326	1	0.31	0.24	0.45	0.38
4327	1	0.96	0.86	-0.82	-0.92
4328	1	0.46	0.11	0.43	0.08
4329	1	0.9	0.89	-0.79	-0.8
4330	1	0.83	0.38	-0.21	-0.66
4331	1	0.83	0.45	-0.28	-0.66
4332	1	0.05	0.05	0.9	0.9
4333	1	0.76	0.08	0.16	-0.52
4334	1	0.58	0.44	-0.02	-0.16
4335	1	0.5	0.36	0.14	0.0
4336	1	0.04	0.04	0.92	0.92
4337	1	0.96	0.03	0.01	-0.92
4338	1	0.71	0.57	-0.28	-0.42
4339	1	0.06	0.04	0.9	0.88
4340	1	0.22	0.11	0.67	0.56
4341	1	0.4	0.35	0.25	0.2
4342	1	0.08	0.03	0.89	0.84
4343	1	0.46	0.26	0.28	0.08
4344	1	0.99	0.51	-0.5	-0.98
4345	1	0.3	0.27	0.43	0.4
4346	1	0.06	0.05	0.89	0.88
4347	1	0.3	0.26	0.44	0.4
4348	1	0.68	0.35	-0.03	-0.36
4349	1	0.81	0.28	-0.09	-0.62
4350	1	0.53	0.26	0.21	-0.06
4351	1	0.28	0.19	0.53	0.44
4352	1	0.07	0.04	0.89	0.86
4353	1	0.65	0.61	-0.26	-0.3
4354	1	0.34	0.33	0.33	0.32
4355	1	0.76	0.22	0.02	-0.52
4356	1	0.74	0.04	0.22	-0.48
4357	1	0.16	0.09	0.75	0.68
4358	1	0.31	0.06	0.63	0.38
4359	1	0.24	0.22	0.54	0.52
4360	1	0.94	0.22	-0.16	-0.88
4361	1	0.54	0.09	0.37	-0.08
4362	1	0.27	0.07	0.66	0.46
4363	1	0.34	0.25	0.41	0.32
4364	1	0.39	0.27	0.34	0.22
4365	1	0.67	0.35	-0.02	-0.34
4366	1	0.49	0.07	0.44	0.02
4367	1	0.2	0.15	0.65	0.6
4368	1	0.51	0.02	0.47	-0.02
4369	1	0.04	0.0	0.96	0.92
4370	1	0.71	0.34	-0.05	-0.42
4371	1	0.11	0.04	0.85	0.78
4372	1	0.48	0.36	0.16	0.04
4373	1	0.43	0.21	0.36	0.14
4374	1	0.06	0.03	0.91	0.88
4375	1	0.25	0.02	0.73	0.5
4376	1	0.18	0.12	0.7	0.64
4377	1	0.85	0.5	-0.35	-0.7
4378	1	1.0	0.26	-0.26	-1.0
4379	1	0.79	0.49	-0.28	-0.58
4380	1	0.47	0.15	0.38	0.06
4381	1	0.04	0.01	0.95	0.92
4382	1	0.13	0.01	0.86	0.74
4383	1	0.75	0.19	0.06	-0.5
4384	1	0.81	0.01	0.18	-0.62
4385	1	0.6	0.44	-0.04	-0.2
4386	1	0.38	0.32	0.3	0.24
4387	1	0.66	0.32	0.02	-0.32
4388	1	0.82	0.8	-0.62	-0.64
4389	1	0.6	0.36	0.04	-0.2
4390	1	0.38	0.22	0.4	0.24
4391	1	0.29	0.18	0.53	0.42
4392	1	0.97	0.6	-0.57	-0.94
4393	1	0.64	0.23	0.13	-0.28
4394	1	0.26	0.12	0.62	0.48
4395	1	0.85	0.17	-0.02	-0.7
4396	1	0.84	0.2	-0.04	-0.68
4397	1	0.13	0.09	0.78	0.74
4398	1	0.14	0.1	0.76	0.72
4399	1	0.64	0.59	-0.23	-0.28
4400	1	0.76	0.67	-0.43	-0.52
4401	1	0.57	0.06	0.37	-0.14
4402	1	0.33	0.23	0.44	0.34
4403	1	0.07	0.0	0.93	0.86
4404	1	0.95	0.44	-0.39	-0.9
4405	1	0.8	0.5	-0.3	-0.6
4406	1	0.29	0.14	0.57	0.42
4407	1	0.21	0.09	0.7	0.58
4408	1	0.09	0.06	0.85	0.82
4409	1	0.07	0.02	0.91	0.86
4410	1	0.35	0.3	0.35	0.3
4411	1	0.58	0.47	-0.05	-0.16
4412	1	0.34	0.27	0.39	0.32
4413	1	0.81	0.62	-0.43	-0.62
4414	1	0.65	0.51	-0.16	-0.3
4415	1	0.2	0.14	0.66	0.6
4416	1	0.46	0.27	0.27	0.08
4417	1	0.18	0.0	0.82	0.64
4418	1	0.55	0.16	0.29	-0.1
4419	1	0.79	0.09	0.12	-0.58
4420	1	0.72	0.54	-0.26	-0.44
4421	1	0.21	0.18	0.61	0.58
4422	1	0.73	0.47	-0.2	-0.46
4423	1	0.14	0.11	0.75	0.72
4424	1	0.44	0.03	0.53	0.12
4425	1	0.06	0.06	0.88	0.88
4426	1	0.5	0.33	0.17	0.0
4427	1	0.91	0.89	-0.8	-0.82
4428	1	0.97	0.32	-0.29	-0.94
4429	1	0.97	0.82	-0.79	-0.94
4430	1	0.03	0.0	0.97	0.94
4431	1	0.73	0.51	-0.24	-0.46
4432	1	0.67	0.63	-0.3	-0.34
4433	1	0.3	0.1	0.6	0.4
4434	1	0.82	0.28	-0.1	-0.64
4435	1	0.37	0.08	0.55	0.26
4436	1	0.88	0.21	-0.09	-0.76
4437	1	0.89	0.58	-0.47	-0.78
4438	1	0.77	0.29	-0.06	-0.54
4439	1	0.41	0.33	0.26	0.18
4440	1	0.3	0.0	0.7	0.4
4441	1	0.1	0.09	0.81	0.8
4442	1	0.61	0.29	0.1	-0.22
4443	1	0.08	0.0	0.92	0.84
4444	1	0.81	0.48	-0.29	-0.62
4445	1	0.39	0.22	0.39	0.22
4446	1	0.16	0.14	0.7	0.68
4447	1	0.27	0.07	0.66	0.46
4448	1	0.0	0.0	1.0	1.0
4449	1	0.48	0.31	0.21	0.04
4450	1	0.67	0.62	-0.29	-0.34
4451	1	0.22	0.15	0.63	0.56
4452	1	0.73	0.68	-0.41	-0.46
4453	1	0.37	0.26	0.37	0.26
4454	1	0.45	0.24	0.31	0.1
4455	1	0.34	0.18	0.48	0.32
4456	1	0.49	0.45	0.06	0.02
4457	1	0.87	0.26	-0.13	-0.74
4458	1	0.31	0.17	0.52	0.38
4459	1	0.02	0.0	0.98	0.96
4460	1	0.73	0.72	-0.45	-0.46
4461	1	0.32	0.18	0.5	0.36
4462	1	0.84	0.73	-0.57	-0.68
4463	1	0.42	0.31	0.27	0.16
4464	1	0.8	0.5	-0.3	-0.6
4465	1	0.49	0.32	0.19	0.02
4466	1	0.53	0.22	0.25	-0.06
4467	1	0.95	0.03	0.02	-0.9
4468	1	0.52	0.23	0.25	-0.04
4469	1	0.27	0.24	0.49	0.46
4470	1	0.43	0.16	0.41	0.14
4471	1	0.16	0.02	0.82	0.68
4472	1	0.69	0.01	0.3	-0.38
4473	1	0.12	0.09	0.79	0.76
4474	1	0.05	0.04	0.91	0.9
4475	1	0.1	0.03	0.87	0.8
4476	1	0.89	0.75	-0.64	-0.78
4477	1	0.16	0.01	0.83	0.68
4478	1	0.71	0.51	-0.22	-0.42
4479	1	0.28	0.02	0.7	0.44
4480	1	0.72	0.62	-0.34	-0.44
4481	1	0.08	0.07	0.85	0.84
4482	1	0.52	0.42	0.06	-0.04
4483	1	0.71	0.62	-0.33	-0.42
4484	1	0.49	0.39	0.12	0.02
4485	1	0.52	0.31	0.17	-0.04
4486	1	0.77	0.19	0.04	-0.54
4487	1	0.08	0.06	0.86	0.84
4488	1	0.94	0.5	-0.44	-0.88
4489	1	0.94	0.55	-0.49	-0.88
4490	1	0.06	0.03	0.91	0.88
4491	1	0.83	0.59	-0.42	-0.66
4492	1	0.33	0.33	0.34	0.34
4493	1	0.58	0.18	0.24	-0.16
4494	1	0.7	0.21	0.09	-0.4
4495	1	0.34	0.28	0.38	0.32
4496	1	0.64	0.52	-0.16	-0.28
4497	1	0.18	0.13	0.69	0.64
4498	1	0.08	0.04	0.88	0.84
4499	1	0.93	0.68	-0.61	-0.86
4500	1	0.86	0.14	0.0	-0.72
4501	1	0.5	0.25	0.25	0.0
4502	1	0.33	0.21	0.46	0.34
4503	1	0.98	0.27	-0.25	-0.96
4504	1	0.44	0.35	0.21	0.12
4505	1	0.39	0.26	0.35	0.22
4506	1	0.57	0.14	0.29	-0.14
4507	1	0.02	0.01	0.97	0.96
4508	1	0.24	0.01	0.75	0.52
4509	1	0.0	0.0	1.0	1.0
4510	1	0.45	0.22	0.33	0.1
4511	1	0.71	0.19	0.1	-0.42
4512	1	0.52	0.4	0.08	-0.04
4513	1	0.78	0.35	-0.13	-0.56
4514	1	0.59	0.28	0.13	-0.18
4515	1	0.06	0.05	0.89	0.88
4516	1	0.88	0.62	-0.5	-0.76
4517	1	0.64	0.48	-0.12	-0.28
4518	1	0.26	0.04	0.7	0.48
4519	1	0.31	0.06	0.63	0.38
4520	1	0.3	0.09	0.61	0.4
4521	1	0.46	0.08	0.46	0.08
4522	1	0.07	0.05	0.88	0.86
4523	1	0.58	0.04	0.38	-0.16
4524	1	0.03	0.02	0.95	0.94
4525	1	0.15	0.0	0.85	0.7
4526	1	0.32	0.23	0.45	0.36
4527	1	0.72	0.12	0.16	-0.44
4528	1	0.85	0.56	-0.41	-0.7
4529	1	0.72	0.31	-0.03	-0.44
4530	1	0.49	0.22	0.29	0.02
4531	1	0.83	0.22	-0.05	-0.66
4532	1	0.73	0.43	-0.16	-0.46
4533	1	0.51	0.15	0.34	-0.02
